"ensembl_gene_id","entrezgene","gene_name","description","biotype","baseMean","log2FoldChange","fold_change","pvalue","padj","12475_WT","12409_WT","12408_WT","12406_KO","12403_KO","12401_KO","12329_KO","12287_WT","12281_KO","12280_WT"
"ENSMUSG00000025001",15201,"Hells","helicase, lymphoid specific ","protein_coding",38.1517403182457,0.399369321975307,1.31893121039632,0.00191043361618688,0.246858590149203,27,41,31,47,46,36,50,20,57,27
"ENSMUSG00000003573",26558,"Homer3","homer scaffolding protein 3 ","protein_coding",333.529207513278,0.399941542067686,1.31945444546027,0.00195331496090344,0.248113435299115,181,356,163,493,266,749,386,199,291,250
"ENSMUSG00000025907",12421,"Rb1cc1","RB1-inducible coiled-coil 1 ","protein_coding",2295.79495935413,-0.185680511595,0.879234247965022,0.00195933840255725,0.248113435299115,2372,2498,2381,2279,2302,2024,2037,2487,2055,2523
"ENSMUSG00000033910",60596,"Gucy1a3","guanylate cyclase 1, soluble, alpha 3 ","protein_coding",2323.61816801827,-0.298707452568779,0.812980440165886,0.00196622831341547,0.248113435299115,2828,2064,2629,2164,2233,1711,2100,2629,1978,2900
"ENSMUSG00000063415",232174,"Cyp26b1","cytochrome P450, family 26, subfamily b, polypeptide 1 ","protein_coding",140.455933728054,0.388951655825444,1.30944154344899,0.0019881033982146,0.248575354608873,113,69,50,307,158,165,246,111,74,111
"ENSMUSG00000065947",17720,"mt-Nd4l","mitochondrially encoded NADH dehydrogenase 4L ","protein_coding",390.046153328045,0.384448825272065,1.30536098490263,0.00200066840633689,0.248575354608873,235,189,306,985,740,209,367,192,363,314
"ENSMUSG00000092274",NA,"Neat1","nuclear paraspeckle assembly transcript 1 (non-protein coding) ","lincRNA",708.177608863279,0.398270387671622,1.31792693241489,0.00206806348870001,0.254987492133455,492,634,516,1113,1182,703,952,560,447,483
"ENSMUSG00000023191",14789,"P3h3","prolyl 3-hydroxylase 3 ","protein_coding",297.400417115634,0.334451076505807,1.26089756522739,0.00209509706517476,0.256329400480941,255,312,230,360,345,255,388,232,361,237
"ENSMUSG00000071234",627191,"Syndig1l","synapse differentiation inducing 1 like ","protein_coding",118.951467044086,0.36962111690303,1.29201347523795,0.00213367571110785,0.256329400480941,98,104,97,123,137,136,199,85,108,103
"ENSMUSG00000039385",12563,"Cdh6","cadherin 6 ","protein_coding",121.364743348918,-0.387647499110503,0.764375001132147,0.00214310028883235,0.256329400480941,161,105,124,124,104,63,93,171,94,176
"ENSMUSG00000007888",12931,"Crlf1","cytokine receptor-like factor 1 ","protein_coding",168.416477023473,0.313840707088722,1.24301241605951,0.00214603814195826,0.256329400480941,38,166,46,280,128,527,240,79,126,56
"ENSMUSG00000031853",234878,"BC021891","cDNA sequence BC021891 ","protein_coding",72.5830538886507,-0.377463621784797,0.76978975628445,0.00215829609122139,0.256329400480941,88,56,102,64,50,62,64,96,52,92
"ENSMUSG00000032908",433323,"Sgpp2","sphingosine-1-phosphate phosphotase 2 ","protein_coding",540.853493633679,-0.35138036447848,0.783833770181612,0.00223678526419201,0.263712084578316,569,501,675,501,475,341,443,815,500,589
"ENSMUSG00000048965",244238,"Mrgpre","MAS-related GPR, member E ","protein_coding",232.043670563702,-0.25396721594884,0.83858724042563,0.00226592965343668,0.26482331860022,281,233,248,212,204,205,206,244,219,268
"ENSMUSG00000110027",NA,"C030029H02Rik","RIKEN cDNA C030029H02 gene ","lincRNA",113.569974146956,0.3203090282216,1.24859797249274,0.00228372367576247,0.26482331860022,91,102,92,114,137,145,113,94,138,110
"ENSMUSG00000020689",16416,"Itgb3","integrin beta 3 ","protein_coding",96.5912092455586,-0.368483648516602,0.774596212098886,0.00229539775904103,0.26482331860022,88,94,149,83,81,77,89,128,63,114
"ENSMUSG00000032224",76886,"Fam81a","family with sequence similarity 81, member A ","protein_coding",6801.96698027569,-0.224262228344162,0.856032675476894,0.00233215035243482,0.267155265904448,8156,6722,7697,6063,6702,5566,6526,7041,6262,7285
"ENSMUSG00000056158",72605,"Car10","carbonic anhydrase 10 ","protein_coding",3553.16450553652,-0.313445675388442,0.804717506982789,0.00241976728951774,0.275240008875285,4439,3330,4520,3260,3573,2422,3257,4063,2868,3799
"ENSMUSG00000021301",94253,"Hecw1","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 ","protein_coding",1509.04239772611,-0.350214085415572,0.784467679980356,0.00248746232284416,0.28096147859146,1712,1419,1785,1563,1550,1052,1149,1913,985,1962
"ENSMUSG00000044017",243277,"Adgrd1","adhesion G protein-coupled receptor D1 ","protein_coding",136.729770169746,-0.378629361370214,0.769167994989621,0.00252064829095673,0.282732716635647,186,159,156,120,141,69,134,171,80,152
"ENSMUSG00000066196",433700,"Spag8","sperm associated antigen 8 ","protein_coding",28.2247378584827,0.389618051460542,1.31004652764047,0.00258124554905533,0.284421433563109,9,24,15,31,31,48,29,23,45,28
"ENSMUSG00000034488",13612,"Edil3","EGF-like repeats and discoidin I-like domains 3 ","protein_coding",3665.92054200774,-0.207993996684003,0.865740168014184,0.002584118475215,0.284421433563109,3826,3618,4060,3596,3664,3332,3086,4154,3224,4099
"ENSMUSG00000100153",NA,"Gm5601","predicted pseudogene 5601 ","transcribed_processed_pseudogene",27.9166569649217,0.391156111016728,1.31144391514469,0.00259663699002612,0.284421433563109,31,20,13,33,30,39,37,21,35,20
"ENSMUSG00000047881",100532,"Rell1","RELT-like 1 ","protein_coding",451.522598441503,-0.20210489098468,0.869281356786773,0.00260613993111318,0.284421433563109,473,506,497,437,424,394,432,473,399,480
"ENSMUSG00000009293",22213,"Ube2g2","ubiquitin-conjugating enzyme E2G 2 ","protein_coding",1289.81544357514,0.187933856273204,1.13913114989432,0.0026787563857255,0.290384383504954,1167,1272,1169,1391,1244,1464,1364,1210,1434,1183
"ENSMUSG00000105814",NA,"Mir703","microRNA 703 ","miRNA",82.1859159514967,0.386434630253575,1.30715899287383,0.00278808230447079,0.299615447747663,68,78,78,87,82,107,93,56,138,35
"ENSMUSG00000001156",17119,"Mxd1","MAX dimerization protein 1 ","protein_coding",690.067330215798,-0.231511959105018,0.851741789784115,0.00280101118189061,0.299615447747663,667,756,804,633,694,626,633,776,557,756
"ENSMUSG00000079108",665155,"Srp54b","signal recognition particle 54B ","protein_coding",617.214344915929,-0.203651191179192,0.868350148318953,0.00284882596123319,0.302065143480306,643,610,674,608,542,562,558,712,582,682
"ENSMUSG00000017412",12298,"Cacnb4","calcium channel, voltage-dependent, beta 4 subunit ","protein_coding",3724.09116024282,-0.30110175753614,0.811632332136224,0.00286131543787066,0.302065143480306,4160,3424,4445,3601,3691,2560,3064,4503,3335,4458
"ENSMUSG00000054320",270091,"Lrrc36","leucine rich repeat containing 36 ","protein_coding",11.3999255196409,0.358876004112366,1.28242637681283,0.00290314126800468,0.303968780559347,7,12,7,24,11,19,12,4,14,5
"ENSMUSG00000040536",69352,"Necab1","N-terminal EF-hand calcium binding protein 1 ","protein_coding",2195.14037776046,-0.340630651252867,0.789696033307676,0.00291698619283673,0.303968780559347,2483,1838,2443,2094,2074,1439,1826,2924,1803,3028
"ENSMUSG00000005583",17260,"Mef2c","myocyte enhancer factor 2C ","protein_coding",12255.637180582,-0.35276716567912,0.783080666236282,0.00295346938410138,0.305797676230804,15600,10364,15415,11779,12546,7329,10056,15008,9059,15400
"ENSMUSG00000029027",13368,"Dffb","DNA fragmentation factor, beta subunit ","protein_coding",110.464409390873,0.345151226417063,1.27028412949242,0.00298078319733767,0.306659937601261,94,112,71,130,119,101,137,88,155,96
"ENSMUSG00000021779",21834,"Thrb","thyroid hormone receptor beta ","protein_coding",1200.5205656763,-0.333013039187603,0.793876755780676,0.00302749882510845,0.309494690019948,1379,1078,1350,1200,1198,819,1016,1544,856,1565
"ENSMUSG00000028801",78806,"Stpg1","sperm tail PG rich repeat containing 1 ","protein_coding",47.2464568666937,0.360845437433575,1.2841782216901,0.0030491417332702,0.309746775319372,12,44,12,76,60,91,62,44,37,36
"ENSMUSG00000026585",16579,"Kifap3","kinesin-associated protein 3 ","protein_coding",7948.68481585309,-0.130534507171287,0.913492945571462,0.00309678176434725,0.310975124503105,8082,8112,8300,7567,7411,7857,7267,8516,7792,8583
"ENSMUSG00000024758",20168,"Rtn3","reticulon 3 ","protein_coding",32789.0169199503,-0.185534658630108,0.87932314090553,0.00309973966350916,0.310975124503105,34557,33060,35327,33267,31697,29390,30824,36145,27547,36076
"ENSMUSG00000050587",241568,"Lrrc4c","leucine rich repeat containing 4C ","protein_coding",2952.76010977906,-0.262381245374585,0.833710699026096,0.00311969777933223,0.311045423035643,3324,2640,3387,2785,2746,2278,2618,3374,2792,3583
"ENSMUSG00000046186",235505,"Cd109","CD109 antigen ","protein_coding",45.3038970181558,0.339702599347893,1.26549569473056,0.00315663034912858,0.312198905256797,24,45,18,91,39,102,65,9,25,34
"ENSMUSG00000006711",210108,"D130043K22Rik","RIKEN cDNA D130043K22 gene ","protein_coding",692.991960441883,-0.328652627599976,0.796279804108665,0.00316992449616857,0.312198905256797,684,702,817,704,661,522,622,880,440,898
"ENSMUSG00000055044",54132,"Pdlim1","PDZ and LIM domain 1 (elfin) ","protein_coding",222.937917967465,-0.309382946165877,0.806986841055519,0.00322226868778741,0.31543081118268,226,207,245,190,184,194,197,261,200,325
"ENSMUSG00000036907",226359,"C1ql2","complement component 1, q subcomponent-like 2 ","protein_coding",692.515597762777,0.306295198873011,1.23652824883109,0.00327720820971494,0.318876307248889,150,661,152,1305,593,1884,854,465,586,275
"ENSMUSG00000022307",170719,"Oxr1","oxidation resistance 1 ","protein_coding",6219.55451460728,-0.232148064774663,0.851366326959047,0.00333847030359717,0.320735177612989,6471,5826,6982,6172,5778,5111,5497,7274,5758,7326
"ENSMUSG00000021936",26419,"Mapk8","mitogen-activated protein kinase 8 ","protein_coding",2432.42688647887,-0.197830501522624,0.871860666155621,0.00333986215793342,0.320735177612989,2527,2374,2679,2403,2242,2103,2185,2611,2332,2869
"ENSMUSG00000004561",52535,"Mettl17","methyltransferase like 17 ","protein_coding",300.79511544342,0.265287126103886,1.20187522371325,0.00335588441162674,0.320735177612989,269,262,286,324,334,282,373,238,351,288
"ENSMUSG00000022546",76282,"Gpt","glutamic pyruvic transaminase, soluble ","protein_coding",605.570153713492,0.334604410466098,1.26103158432802,0.00341919959336894,0.323810501789714,617,503,553,534,631,778,698,477,858,408
"ENSMUSG00000070348",12443,"Ccnd1","cyclin D1 ","protein_coding",1020.41356632666,-0.189639646303893,0.876824705617644,0.00342815724405901,0.323810501789714,1102,1137,1018,872,1015,939,999,1118,919,1086
"ENSMUSG00000028132",99887,"Tmem56","transmembrane protein 56 ","protein_coding",1636.72424509784,-0.308137494758437,0.807683798360606,0.00350016990703176,0.325644889614226,1927,1622,1915,1661,1682,1150,1443,1964,1151,1851
"ENSMUSG00000030774",18479,"Pak1","p21 protein (Cdc42/Rac)-activated kinase 1 ","protein_coding",15094.8358619926,-0.230923710123511,0.852089152454028,0.00350761245430784,0.325644889614226,17025,14717,17522,14531,14851,11553,14133,16311,13691,16615
"ENSMUSG00000056735",NA,"A930024E05Rik","RIKEN cDNA A930024E05 gene ","antisense",50.5261654384645,0.364974139067109,1.28785854388123,0.00350806158945489,0.325644889614226,45,48,37,60,43,73,57,37,69,36
"ENSMUSG00000063445",67824,"Nmral1","NmrA-like family domain containing 1 ","protein_coding",395.7133835482,0.304044145832317,1.23460038454311,0.00353488492451438,0.326259778861465,338,369,328,377,369,528,432,323,533,360
"ENSMUSG00000075302",66748,"Erich2","glutamate rich 2 ","protein_coding",13.6700201880905,0.367886043763034,1.29046055495422,0.00357987869501335,0.327257505733075,9,11,7,24,15,18,15,14,20,5
"ENSMUSG00000090622",320700,"A930033H14Rik","RIKEN cDNA A930033H14 gene ","protein_coding",75.3711964934756,-0.361607513950402,0.778296883889779,0.00358621709477181,0.327257505733075,144,70,70,84,24,28,65,77,45,147
"ENSMUSG00000041360",52874,"Pum3","pumilio RNA-binding family member 3 ","protein_coding",912.478878480449,-0.189014046107854,0.877205008205693,0.00363830714500509,0.330145713517541,1025,965,973,892,888,868,834,931,759,990
"ENSMUSG00000019590",13056,"Cyb561","cytochrome b-561 ","protein_coding",2197.49256482753,-0.241004412718398,0.846156008489989,0.00374921949453292,0.333751435874483,2449,2195,2279,2116,2037,1690,2189,2689,1921,2410
"ENSMUSG00000039059",99296,"Hrh3","histamine receptor H3 ","protein_coding",1736.85378166905,-0.287347640156052,0.819407134755518,0.00375529133174811,0.333751435874483,1881,1690,1977,1427,1682,1341,1825,2282,1364,1901
"ENSMUSG00000091264",108934,"Smim13","small integral membrane protein 13 ","protein_coding",6848.24470560599,-0.181647537856767,0.881695536994093,0.00376792048056197,0.333751435874483,7201,6734,7223,6540,6806,5820,6421,7615,6360,7762
"ENSMUSG00000020092",27355,"Pald1","phosphatase domain containing, paladin 1 ","protein_coding",307.123431303957,0.218057414579025,1.1631663308706,0.00378013778023657,0.333751435874483,271,291,301,327,333,358,328,275,316,271
"ENSMUSG00000022607",14083,"Ptk2","PTK2 protein tyrosine kinase 2 ","protein_coding",3115.90609719626,-0.20545497808944,0.86726513740637,0.00383420957278485,0.333751435874483,3376,2954,3361,2956,3105,2727,2922,3583,2664,3511
"ENSMUSG00000022026",380924,"Olfm4","olfactomedin 4 ","protein_coding",17.2180574159908,0.321437855807612,1.24957531236527,0.00384704905721147,0.333751435874483,9,15,2,32,9,43,25,11,15,10
"ENSMUSG00000080316",75202,"Spaca6","sperm acrosome associated 6 ","protein_coding",169.816984110604,0.282404073317898,1.21621987712114,0.00386768864409676,0.333751435874483,158,142,145,190,205,180,207,133,166,173
"ENSMUSG00000022687",117606,"Boc","biregional cell adhesion molecule-related/down-regulated by oncogenes (Cdon) binding protein ","protein_coding",671.106778749351,-0.264978209250178,0.83221130449992,0.0038958007805339,0.333751435874483,730,613,749,572,661,532,645,844,586,779
"ENSMUSG00000056167",78893,"Cnot10","CCR4-NOT transcription complex, subunit 10 ","protein_coding",1203.42181283135,0.207260408081785,1.15449378614119,0.0039013410329686,0.333751435874483,1110,1123,1029,1206,1186,1328,1389,1080,1380,1204
"ENSMUSG00000035551",75426,"Igfbpl1","insulin-like growth factor binding protein-like 1 ","protein_coding",45.9162752265882,0.354169385526243,1.2782494325085,0.0039043707838825,0.333751435874483,28,50,11,73,43,106,53,26,37,32
"ENSMUSG00000026278",51800,"Bok","BCL2-related ovarian killer ","protein_coding",1458.63241348224,0.367182022475002,1.28983097625611,0.00390533812408849,0.333751435874483,1202,1406,1206,1376,1158,2592,1648,946,2029,1024
"ENSMUSG00000086006",NA,"Gm13293","predicted gene 13293 ","lincRNA",62.8759241591921,0.36829670030983,1.29082793093414,0.00400937997886232,0.340839502203075,56,55,55,67,59,95,61,47,101,35
"ENSMUSG00000021266",22375,"Wars","tryptophanyl-tRNA synthetase ","protein_coding",3256.56547455355,-0.121679887770355,0.919116798984655,0.00408461782321827,0.344201548111534,3304,3419,3397,3124,3054,3225,3173,3393,3002,3475
"ENSMUSG00000085385",NA,"Snhg17","small nucleolar RNA host gene 17 ","processed_transcript",106.302974121117,0.306844615108968,1.23699924100478,0.00409154886313859,0.344201548111534,92,85,100,122,115,120,128,73,118,110
"ENSMUSG00000047904",20606,"Sstr2","somatostatin receptor 2 ","protein_coding",638.915980839806,-0.279191043624938,0.824052955523033,0.00418134708771096,0.349933254718692,644,645,736,562,625,479,525,690,634,850
"ENSMUSG00000018548",68729,"Trim37","tripartite motif-containing 37 ","protein_coding",11437.0632575355,-0.198548573760701,0.87142682314385,0.00422932732757587,0.352124201005182,12212,11738,12685,11310,11906,9692,10058,12283,9964,12524
"ENSMUSG00000029869",13848,"Ephb6","Eph receptor B6 ","protein_coding",3739.64432322621,-0.231274446815892,0.85188202440735,0.00432459485844214,0.358209518736192,4156,3649,4005,3578,3500,2983,3765,4014,3196,4552
"ENSMUSG00000087141",433022,"Plcxd2","phosphatidylinositol-specific phospholipase C, X domain containing 2 ","protein_coding",2918.615803658,-0.340781790956452,0.78961330745826,0.00439472622951944,0.36185784312253,3213,2744,3788,2912,2994,1637,2504,3621,2097,3677
"ENSMUSG00000040495",12672,"Chrm4","cholinergic receptor, muscarinic 4 ","protein_coding",712.810311331356,-0.305579017348524,0.809117416756683,0.00441344694744542,0.36185784312253,640,745,991,661,683,543,604,730,593,939
"ENSMUSG00000046480",399548,"Scn4b","sodium channel, type IV, beta ","protein_coding",2490.60733291905,-0.342068428333966,0.788909421275849,0.00454685333824025,0.370913005652811,2102,2968,3176,2211,2740,1587,2021,3524,1771,2806
"ENSMUSG00000071637",12609,"Cebpd","CCAAT/enhancer binding protein (C/EBP), delta ","protein_coding",209.685867530198,0.368517913429121,1.29102587295106,0.0046377011932754,0.373256082284911,109,240,99,239,206,417,257,159,201,171
"ENSMUSG00000060216",216869,"Arrb2","arrestin, beta 2 ","protein_coding",1015.63318916413,0.218922203773208,1.16386377224609,0.00464562437709089,0.373256082284911,1044,900,859,1060,991,1210,1161,916,1083,932
"ENSMUSG00000001943",57276,"Vsig2","V-set and immunoglobulin domain containing 2 ","protein_coding",379.17522228162,-0.295255326563488,0.814928094571822,0.00464751210993623,0.373256082284911,402,397,435,342,411,320,327,420,253,484
"ENSMUSG00000035711",27261,"Dok3","docking protein 3 ","protein_coding",77.2418885415686,0.331308442462442,1.25815393139086,0.00466801192555424,0.373256082284911,74,69,72,94,81,83,108,49,81,61
"ENSMUSG00000105686",NA,"Gm43252","predicted gene 43252 ","lincRNA",35.8619629323433,-0.358594636895714,0.779923951968335,0.00473680214246015,0.376444976077525,48,34,50,23,30,34,27,40,30,43
